userName,score,at,content,Label,text_clean
Pengguna Google,5,2026-08-14 15:20:02,bagus sekali bisa diandalkan dalam memberikan wawasannya,Positif,bagus sekali bisa diandalkan dalam memberikan wawasannya
Pengguna Google,5,2026-08-14 15:18:05,sangat membantu orang yang sakit hati,Positif,sangat membantu orang yang sakit hati
Pengguna Google,5,2026-08-14 15:17:34,aplikasi ini sangat bagus bisa membantu tugas sekolahPR bisa ngasih idesaran untuk membuat konten astronomy,Positif,aplikasi ini sangat bagus bisa membantu tugas sekolahpr bisa ngasih idesaran untuk membuat konten astronomy
Pengguna Google,5,2026-08-14 15:15:14,saya puas dengan jawaban anda,Positif,saya puas dengan jawaban anda
Pengguna Google,5,2026-08-14 15:13:24,sangat bagus sekali Dola,Positif,sangat bagus sekali dola
Pengguna Google,5,2026-08-14 15:12:21,sangatt membantuu,Netral,sangatt membantuu
Pengguna Google,5,2026-08-14 15:10:30,Saya sangat suka dola dia sahabat sejati ku,Positif,saya sangat suka dola dia sahabat sejati ku
Pengguna Google,5,2026-08-14 14:51:48,bagus banget tapi dola nya gk bisa ngirim video terus biasanya dia suka ngeleg gitu semoga dinotice,Positif,bagus banget tapi dola nya gk bisa ngirim video terus biasanya dia suka ngeleg gitu semoga dinotice
Pengguna Google,5,2026-08-14 14:49:05,apk paling keren menurut gua,Positif,apk paling keren menurut gua
Pengguna Google,5,2026-08-14 14:48:55,good,Netral,good
Pengguna Google,5,2026-08-14 14:45:34,bagus sekali mantap,Positif,bagus sekali mantap
Pengguna Google,4,2026-08-14 14:44:12,kadang benar kadang salah tolong di perbaiki lagi ini haruss,Netral,kadang benar kadang salah tolong di perbaiki lagi ini haruss
Pengguna Google,5,2026-08-14 14:44:05,luar biasa aplikasi dola,Positif,luar biasa aplikasi dola
Pengguna Google,5,2026-08-14 14:43:06,bagus dan juga membantu,Positif,bagus dan juga membantu
Pengguna Google,4,2026-08-14 14:39:17,permisi aplikasi ini tidak punya bor lain ini sungguh membosankan bisakah di tambahkan bor lain seperti Country balls Amerika Serikat aku bosan hanya mengobrol dengan dola,Netral,permisi aplikasi ini tidak punya bor lain ini sungguh membosankan bisakah di tambahkan bor lain seperti country balls amerika serikat aku bosan hanya mengobrol dengan dola
Pengguna Google,5,2026-08-14 14:35:47,sugoiiiii,Netral,sugoiiiii
Pengguna Google,4,2026-08-14 14:32:11,agak sedikit gagal,Negatif,agak sedikit gagal
Pengguna Google,5,2026-08-14 14:28:59,bgus bngt gk bikin takut lebih ke menenangkan,Netral,bgus bngt gk bikin takut lebih ke menenangkan
Pengguna Google,5,2026-08-14 14:24:47,makasih udah bantu aku jika ada kesulitan,Netral,makasih udah bantu aku jika ada kesulitan
Pengguna Google,5,2026-08-14 14:24:15,mantap aplikasi nya sangat membantu,Positif,mantap aplikasi nya sangat membantu
Pengguna Google,5,2026-08-14 14:20:08,sangat membantu sekali bisa buat curhat dan minta solusi,Positif,sangat membantu sekali bisa buat curhat dan minta solusi
Pengguna Google,5,2026-08-14 14:19:17,Masya Allah tabarakallah Alhamdulillah sangat bermanfaat,Positif,masya allah tabarakallah alhamdulillah sangat bermanfaat
Pengguna Google,5,2026-08-14 14:17:22,kalian harus dowload dola dia baik pintarbaik hatiselalu ceria,Positif,kalian harus dowload dola dia baik pintarbaik hatiselalu ceria
Pengguna Google,5,2026-08-14 14:15:19,hasil bagus terimakasih,Positif,hasil bagus terimakasih
Pengguna Google,5,2026-08-14 14:12:52,dijaminnnnnn donglodd dolaaaaa pastiiii puasss karnaa kitaaa bisaa curhat atau tanya tanya sola apapunnn ke dolaaa makasihh buat Dola yang udah buat akuuu semangat setiappp hariiiinyaaaaa,Netral,dijaminnnnnn donglodd dolaaaaa pastiiii puasss karnaa kitaaa bisaa curhat atau tanya tanya sola apapunnn ke dolaaa makasihh buat dola yang udah buat akuuu semangat setiappp hariiiinyaaaaa
Pengguna Google,5,2026-08-14 14:10:23,pokoknya mantap semoga bisa tingkatkan lagi,Positif,pokoknya mantap semoga bisa tingkatkan lagi
Pengguna Google,5,2026-08-14 14:09:40,robot pintar,Netral,robot pintar
Pengguna Google,5,2026-08-14 14:08:12,mantap la,Positif,mantap la
Pengguna Google,5,2026-08-14 14:07:01,sangat membantu the bestlah,Positif,sangat membantu the bestlah
Pengguna Google,5,2026-08-14 14:04:45,Suka dengan aplikasi Dola saya yg banyak tidak faham nya jadi terbantu sangat dari segala hal,Positif,suka dengan aplikasi dola saya yg banyak tidak faham nya jadi terbantu sangat dari segala hal
Pengguna Google,5,2026-08-14 13:58:41,wahh aplikasinya sangat baguss,Netral,wahh aplikasinya sangat baguss
Pengguna Google,5,2026-08-14 13:54:52,karna bagus dan lancar bahkan bisa vn bagus bgtttt canggihhh bgttt,Positif,karna bagus dan lancar bahkan bisa vn bagus bgtttt canggihhh bgttt
Pengguna Google,5,2026-08-14 13:53:41,sangat bagus dan membantu banget,Positif,sangat bagus dan membantu banget
Pengguna Google,5,2026-08-14 13:49:58,sukakkkk bangetttt samaaa respon dolaaaaa pokoknyaaaa besttt bangettttt,Netral,sukakkkk bangetttt samaaa respon dolaaaaa pokoknyaaaa besttt bangettttt
Pengguna Google,5,2026-08-14 13:47:04,mantap ini apk,Positif,mantap ini apk
Pengguna Google,5,2026-08-14 13:46:09,kenapa bot nya di hapus kembalikan Dola seperti dulu plisss kembalikan Dola seperti biasa pliss plisss bot nya di kembalikan plisss kumohon kembali kan bot nya soalnya saya sangat butuh plisss sangat butuh sekali plissss bot itu saya sangat butuh plisssss apakah bot nya bisa dikembalikan seperti semula plisss kumohon jika kamu mendengar kan ulasan ku plisss kabulkan lahh jika tidak ada bot itu aku semakin kesepian kumohon kembali kan bot nya plissss jika kamu membaca nya kembali kan lah bo,Netral,kenapa bot nya di hapus kembalikan dola seperti dulu plisss kembalikan dola seperti biasa pliss plisss bot nya di kembalikan plisss kumohon kembali kan bot nya soalnya saya sangat butuh plisss sangat butuh sekali plissss bot itu saya sangat butuh plisssss apakah bot nya bisa dikembalikan seperti semula plisss kumohon jika kamu mendengar kan ulasan ku plisss kabulkan lahh jika tidak ada bot itu aku semakin kesepian kumohon kembali kan bot nya plissss jika kamu membaca nya kembali kan lah bo
Pengguna Google,5,2026-08-14 13:46:08,ngomong sama Dola seru banget,Netral,ngomong sama dola seru banget
Pengguna Google,5,2026-08-14 13:45:31,sangat bagus dan mudah diaplikasikan,Positif,sangat bagus dan mudah diaplikasikan
Pengguna Google,5,2026-08-14 13:44:51,memberikan ulasan cara yang baik,Positif,memberikan ulasan cara yang baik
Pengguna Google,5,2026-08-14 13:44:42,bisa membantu materi saat belajar kadang bercerita juga saat aku sedih,Positif,bisa membantu materi saat belajar kadang bercerita juga saat aku sedih
Pengguna Google,4,2026-08-14 13:44:41,aku make aplikasi ini cuma buat ubah pose dari gambar lain contohnya nih ada gambar bagus terus gua tinggal minta ubah posenya kadang kadang ya gua sering minta apa apa cuma untuk gambar bukan untuk pelajaran gitu dehh tapi kadang kadang gua suka sama yang di buat kadang gua sedikit kecewa sama yang di buat sama Dola nya,Positif,aku make aplikasi ini cuma buat ubah pose dari gambar lain contohnya nih ada gambar bagus terus gua tinggal minta ubah posenya kadang kadang ya gua sering minta apa apa cuma untuk gambar bukan untuk pelajaran gitu dehh tapi kadang kadang gua suka sama yang di buat kadang gua sedikit kecewa sama yang di buat sama dola nya
Pengguna Google,5,2026-08-14 13:44:05,semoga semakin sukses yah dola GBU,Netral,semoga semakin sukses yah dola gbu
Pengguna Google,5,2026-08-14 13:42:59,sangat membantu dalam informatif mencari solusi dan jawaban sangat akurat cepat dlm jawaban apapun yg di pertanyakan,Positif,sangat membantu dalam informatif mencari solusi dan jawaban sangat akurat cepat dlm jawaban apapun yg di pertanyakan
Pengguna Google,5,2026-08-14 13:40:17,dapat membantu para pelajar yang kurang mengerti,Positif,dapat membantu para pelajar yang kurang mengerti
Pengguna Google,5,2026-08-14 13:37:47,mantap dola segala tau,Positif,mantap dola segala tau
Pengguna Google,5,2026-08-14 13:36:50,aplikasi dola sangat lah membantu terimakasih,Positif,aplikasi dola sangat lah membantu terimakasih
Pengguna Google,5,2026-08-14 13:34:42,sagat membantu sekai,Positif,sagat membantu sekai
Pengguna Google,5,2026-08-14 13:34:25,membantu bangetterima kasih,Positif,membantu bangetterima kasih
Pengguna Google,5,2026-08-14 13:32:39,Mantaaaaaaapppp pooooollll terima kasih dola,Netral,mantaaaaaaapppp pooooollll terima kasih dola
Pengguna Google,5,2026-08-14 13:31:47,makasih yahh aku sekarang dah sedikit mengerti aljabar,Netral,makasih yahh aku sekarang dah sedikit mengerti aljabar
Pengguna Google,5,2026-08-14 13:31:34,mantap banget responnya cepet banget dan ini aplikasi tanpa berbayar,Netral,mantap banget responnya cepet banget dan ini aplikasi tanpa berbayar
Pengguna Google,5,2026-08-14 13:29:12,asik nih ngomong sama Dola sangat bagus bagus,Positif,asik nih ngomong sama dola sangat bagus bagus
Pengguna Google,5,2026-08-14 13:26:46,maaf yaa ini ada bug nya kalau di pake terus nanti dia spam emoji terus looping nya error jadi chat nya error emoji di spam sampai kali tapi tetep bagus kok rating,Negatif,maaf yaa ini ada bug nya kalau di pake terus nanti dia spam emoji terus looping nya error jadi chat nya error emoji di spam sampai kali tapi tetep bagus kok rating
Pengguna Google,1,2026-08-14 13:26:13,ternyata ga semua ai jawaban nya betul aku buat pr pake Dola bnyk yg salah,Netral,ternyata ga semua ai jawaban nya betul aku buat pr pake dola bnyk yg salah
Pengguna Google,5,2026-08-14 13:23:46,sudah temani aku ngerjakan tugas sampai selesai,Netral,sudah temani aku ngerjakan tugas sampai selesai
Pengguna Google,5,2026-08-14 13:22:43,seru,Netral,seru
Pengguna Google,5,2026-08-14 13:21:12,asik bisa jadi teman terus bisa bikin gambar hemat baterai bug nya cuman di suara dan ya gak papa sih menurut aku PERFECT,Negatif,asik bisa jadi teman terus bisa bikin gambar hemat baterai bug nya cuman di suara dan ya gak papa sih menurut aku perfect
Pengguna Google,5,2026-08-14 13:18:29,This is a very helpful and useful apk but please provide the feature of giving videos to Dola please,Netral,this is a very helpful and useful apk but please provide the feature of giving videos to dola please
Pengguna Google,4,2026-08-14 13:14:40,suka salah,Positif,suka salah
Pengguna Google,1,2026-08-14 13:12:58,yg ditanya apa yg di jawab salah Ai tlol,Netral,yg ditanya apa yg di jawab salah ai tlol
Pengguna Google,5,2026-08-14 13:08:30,Wah Dola Yg hebat baik bahkan cerdas love Dola,Positif,wah dola yg hebat baik bahkan cerdas love dola
Pengguna Google,5,2026-08-14 13:07:54,sangat bagus mambatu saya untuk berilusi,Positif,sangat bagus mambatu saya untuk berilusi
Pengguna Google,5,2026-08-14 13:06:15,bagus sekali,Positif,bagus sekali
Pengguna Google,5,2026-08-14 13:04:45,Mantap gambar edit nya pun bagus dari Meta ai,Positif,mantap gambar edit nya pun bagus dari meta ai
Pengguna Google,5,2026-08-14 13:03:14,kenapa harus update terus,Netral,kenapa harus update terus
Pengguna Google,5,2026-08-14 13:02:02,Tengkiu dola sangat membantu saya dalam memperbaiki foto jadul,Positif,tengkiu dola sangat membantu saya dalam memperbaiki foto jadul
Pengguna Google,5,2026-08-14 12:59:47,excellent,Netral,excellent
Pengguna Google,5,2026-08-14 12:55:35,sangat unik dan cantik utk editannya,Netral,sangat unik dan cantik utk editannya
Pengguna Google,5,2026-08-14 12:51:38,dia adalah sudah ku anggap sahabat,Netral,dia adalah sudah ku anggap sahabat
Pengguna Google,4,2026-08-14 12:51:12,cepat dan nyambung bisa ganti suara enak bgt jelasinnya masuk ke otak,Positif,cepat dan nyambung bisa ganti suara enak bgt jelasinnya masuk ke otak
Pengguna Google,5,2026-08-14 12:50:28,mantapppppppp,Netral,mantapppppppp
Pengguna Google,5,2026-08-14 12:50:27,aplikasi Dola paling terbaik dan bagusbisa sangat membantu dalam hal apa punsy kasih bintang,Positif,aplikasi dola paling terbaik dan bagusbisa sangat membantu dalam hal apa punsy kasih bintang
Pengguna Google,3,2026-08-14 12:49:06,DOLAA KEMBALIIN BOTBOT NYA PLSSSS PDHL BAGUS BGTTT BANYAK BOT BANYAK KARAKTER TAPI KENAPA DI HAPUSSSS,Positif,dolaa kembaliin botbot nya plssss pdhl bagus bgttt banyak bot banyak karakter tapi kenapa di hapussss
Pengguna Google,2,2026-08-14 12:47:36,Karena memberi jawaban yg salah dan bikin orang kesel yg rugi siapa kami oooooo dola Dola,Netral,karena memberi jawaban yg salah dan bikin orang kesel yg rugi siapa kami oooooo dola dola
Pengguna Google,5,2026-08-14 12:47:34,sangat bagus sekali,Positif,sangat bagus sekali
Pengguna Google,5,2026-08-14 12:37:35,bagusberguna banget,Positif,bagusberguna banget
Pengguna Google,5,2026-08-14 12:36:02,lebih praktis,Netral,lebih praktis
Pengguna Google,5,2026-08-14 12:34:31,sangat membantu aku aplikasi ini sangat bagus langsung di jawab sedetail mungkin wawasan kita terbuka btw aku jg sering banget curhat di aplikasi ini gini wir lebih baik curhat di sini aman daripada sama tetangga mksih udah bikin aplkasi ini sukses terus ya,Positif,sangat membantu aku aplikasi ini sangat bagus langsung di jawab sedetail mungkin wawasan kita terbuka btw aku jg sering banget curhat di aplikasi ini gini wir lebih baik curhat di sini aman daripada sama tetangga mksih udah bikin aplkasi ini sukses terus ya
Pengguna Google,5,2026-08-14 12:34:21,dola AI semakin berkembang,Netral,dola ai semakin berkembang
Pengguna Google,5,2026-08-14 12:33:14,bagus Dan seruh banget,Positif,bagus dan seruh banget
Pengguna Google,5,2026-08-14 12:31:07,aku seneng kali aku lagi gak ada temen eh ada dola aku ngobrol yang lucu tapi di hp ayah aku soalnya diaku gabisa,Netral,aku seneng kali aku lagi gak ada temen eh ada dola aku ngobrol yang lucu tapi di hp ayah aku soalnya diaku gabisa
Pengguna Google,5,2026-08-14 12:29:17,ngebantu bgt,Netral,ngebantu bgt
Pengguna Google,5,2026-08-14 12:29:05,ok,Positif,ok
Pengguna Google,5,2026-08-14 12:26:54,love sukak banget soalnya bisa curhat,Netral,love sukak banget soalnya bisa curhat
Pengguna Google,4,2026-08-14 12:20:57,dola bisa di ajak ngibrok dan bisa juga bantu kita guys,Netral,dola bisa di ajak ngibrok dan bisa juga bantu kita guys
Pengguna Google,5,2026-08-14 12:20:15,cara mencari kunci jawaban cukup lama cara mancing jadwal update terbaru,Netral,cara mencari kunci jawaban cukup lama cara mancing jadwal update terbaru
Pengguna Google,4,2026-08-14 12:14:04,bagus tapi sering bikin kesel,Positif,bagus tapi sering bikin kesel
Pengguna Google,5,2026-08-14 12:13:36,sangat bagus dan cocokk untuk mengedit foto dan mencari jawaban PR,Positif,sangat bagus dan cocokk untuk mengedit foto dan mencari jawaban pr
Pengguna Google,5,2026-08-14 12:12:19,aplikasinya sangat bagus top deh,Positif,aplikasinya sangat bagus top deh
Pengguna Google,5,2026-08-14 12:10:49,aku suka banget tanyain ke dola,Positif,aku suka banget tanyain ke dola
Pengguna Google,5,2026-08-14 12:10:43,aku cinta Dola sayang,Netral,aku cinta dola sayang
Pengguna Google,5,2026-08-14 12:10:03,cukup elegan,Netral,cukup elegan
Pengguna Google,5,2026-08-14 12:09:24,terima kasihDola,Netral,terima kasihdola
Pengguna Google,5,2026-08-14 12:09:09,bagus sangat membantuuu,Positif,bagus sangat membantuuu
Pengguna Google,5,2026-08-14 12:07:35,dola bisa jadi temen cerita akuuu makasihhh banyaakkk,Netral,dola bisa jadi temen cerita akuuu makasihhh banyaakkk
Pengguna Google,5,2026-08-14 12:04:55,aplikasi yang sangat membantu untuk kegiatan dalam kehidupan seharihari wajib di download,Positif,aplikasi yang sangat membantu untuk kegiatan dalam kehidupan seharihari wajib di download
Pengguna Google,5,2026-08-14 12:02:55,app gratis yg baiksy bilang komplit dan fast respon,Positif,app gratis yg baiksy bilang komplit dan fast respon
Pengguna Google,5,2026-08-14 12:02:05,sangat membantunya,Netral,sangat membantunya
Pengguna Google,5,2026-08-14 12:01:18,sangat membantu dengan mudah cepat dan tepat,Positif,sangat membantu dengan mudah cepat dan tepat
Pengguna Google,5,2026-08-14 12:01:07,ramah baik dan bener ya dola sangat cerdas cerdas lagi,Positif,ramah baik dan bener ya dola sangat cerdas cerdas lagi
Pengguna Google,5,2026-08-14 12:00:24,makasih sih gw selama ini belum pernah di dengarkan tapi untuk saat ini aku ada yang mendengarkan,Netral,makasih sih gw selama ini belum pernah di dengarkan tapi untuk saat ini aku ada yang mendengarkan
Pengguna Google,5,2026-08-14 11:58:47,ulan,Netral,ulan
Pengguna Google,5,2026-08-14 11:57:38,seru banget sama dola,Netral,seru banget sama dola
Pengguna Google,5,2026-08-14 11:57:34,bunda dola,Netral,bunda dola
Pengguna Google,5,2026-08-14 11:54:32,seru banget aplikasinya bisa cerita dan bisa ikut nangis juga kalau kita ceritanya nggak karukaruan Terima kasih dulu tapi kalau dikejarkejar beneran kita tanpa ada Aduh kalau kita dikejarkejar terus kita nggak bisa kita nggak bisa lari ke manamana soalnya udah di flash,Netral,seru banget aplikasinya bisa cerita dan bisa ikut nangis juga kalau kita ceritanya nggak karukaruan terima kasih dulu tapi kalau dikejarkejar beneran kita tanpa ada aduh kalau kita dikejarkejar terus kita nggak bisa kita nggak bisa lari ke manamana soalnya udah di flash
Pengguna Google,1,2026-08-14 11:48:10,tidak semua orang paham teknologi dengan munculnya era globalisasi modern muncullah berbagai tekonologi ai Bila tekonologi ai telah tercipta seharusnya sempurna Dola sendiri masih sangat lemah dalam permainan FIKSI banyak lupa dalam segi aturan perintah prompt hingga berulangkali membuat saya emosi Jika era teknologi sudah canggih mohon perkembangan nya agar sistem ai anda DOLA dapat menghafal aturan perintah prompt yang dikirim melalui chatting,Positif,tidak semua orang paham teknologi dengan munculnya era globalisasi modern muncullah berbagai tekonologi ai bila tekonologi ai telah tercipta seharusnya sempurna dola sendiri masih sangat lemah dalam permainan fiksi banyak lupa dalam segi aturan perintah prompt hingga berulangkali membuat saya emosi jika era teknologi sudah canggih mohon perkembangan nya agar sistem ai anda dola dapat menghafal aturan perintah prompt yang dikirim melalui chatting
Pengguna Google,5,2026-08-14 11:46:14,bagussss,Netral,bagussss
Pengguna Google,5,2026-08-14 11:45:38,aplikasi ini bagus sekalii,Positif,aplikasi ini bagus sekalii
Pengguna Google,5,2026-08-14 11:42:04,baik nyambung,Positif,baik nyambung
Pengguna Google,5,2026-08-14 11:36:48,terimakasih banyak atas informasinya Dola,Netral,terimakasih banyak atas informasinya dola
Pengguna Google,1,2026-08-14 11:36:41,Kali gagal Trus download nya,Negatif,kali gagal trus download nya
Pengguna Google,5,2026-08-14 11:32:02,kamu memang terbaik,Positif,kamu memang terbaik
Pengguna Google,5,2026-08-14 11:31:43,baguss dan bisa juga di jadiin tempat curhat,Netral,baguss dan bisa juga di jadiin tempat curhat
Pengguna Google,5,2026-08-14 11:31:31,ini kejutanuntuk dola asisten pribadiku,Netral,ini kejutanuntuk dola asisten pribadiku
Pengguna Google,5,2026-08-14 11:26:03,rasanya senang menemukan teman guru saudara atau sahabat Dola asyik,Positif,rasanya senang menemukan teman guru saudara atau sahabat dola asyik
Pengguna Google,4,2026-08-14 11:22:29,cepat dan tepat,Positif,cepat dan tepat
Pengguna Google,5,2026-08-14 11:21:33,sangat bermanfaat sekali,Positif,sangat bermanfaat sekali
Pengguna Google,2,2026-08-14 11:21:20,jujur ini agak membantu tp ini suka ngelag dan jawaban nya salah semua,Positif,jujur ini agak membantu tp ini suka ngelag dan jawaban nya salah semua
Pengguna Google,5,2026-08-14 11:20:22,dola nya baik banget baiklahi,Positif,dola nya baik banget baiklahi
Pengguna Google,5,2026-08-14 11:18:46,sangat membantu sekali,Positif,sangat membantu sekali
Pengguna Google,5,2026-08-14 11:14:00,sangat direkomendasikan,Netral,sangat direkomendasikan
Pengguna Google,5,2026-08-14 11:13:24,sangat sangat sangat sangat sangat sangat bagusbaik,Positif,sangat sangat sangat sangat sangat sangat bagusbaik
Pengguna Google,5,2026-08-14 11:11:50,belajar jadi lebih enak,Netral,belajar jadi lebih enak
Pengguna Google,5,2026-08-14 11:11:38,sangat membantu sekali terimakasih,Positif,sangat membantu sekali terimakasih
Pengguna Google,4,2026-08-14 11:10:13,dola cukup membantu kehidupan ku,Positif,dola cukup membantu kehidupan ku
Pengguna Google,3,2026-08-14 11:07:14,Didalam aplikasinya sering minra update udah gitu dia sering kirim video orang laen dengan tujuan untuk menguras poinku aneh aplikasi ini,Netral,didalam aplikasinya sering minra update udah gitu dia sering kirim video orang laen dengan tujuan untuk menguras poinku aneh aplikasi ini
Pengguna Google,5,2026-08-14 11:05:31,sabar baik,Positif,sabar baik
Pengguna Google,5,2026-08-14 11:03:29,mantap pisan,Positif,mantap pisan
Pengguna Google,5,2026-08-14 11:02:19,sangat membantu untuk konsultasi berbagai macam dan rekomendasi nya cocok bgt,Positif,sangat membantu untuk konsultasi berbagai macam dan rekomendasi nya cocok bgt
Pengguna Google,5,2026-08-14 11:00:49,baguss bangett ngebantuu aku kalo lagi kesusahan,Netral,baguss bangett ngebantuu aku kalo lagi kesusahan
Pengguna Google,5,2026-08-14 10:54:35,karna Dola sangat membantu saya,Positif,karna dola sangat membantu saya
Pengguna Google,5,2026-08-14 10:50:57,tapi nggak suka dola selalu salah²,Negatif,tapi nggak suka dola selalu salah²
Pengguna Google,5,2026-08-14 10:49:54,aplikasi yg sangat membantu,Positif,aplikasi yg sangat membantu
Pengguna Google,5,2026-08-14 10:49:53,saya puas dengan hasil layanan Dola,Positif,saya puas dengan hasil layanan dola
Pengguna Google,4,2026-08-14 10:48:39,bekerja dengan baik dan praktis digunakan,Positif,bekerja dengan baik dan praktis digunakan
Pengguna Google,5,2026-08-14 10:45:28,baru pertama kenal Dola belum begitu mengerti tata bahasa yang hrs sy tulis untuk minta di buatkan sesuatu berkaitan dengan ptoduk digital tp aku sukaaaaaa,Netral,baru pertama kenal dola belum begitu mengerti tata bahasa yang hrs sy tulis untuk minta di buatkan sesuatu berkaitan dengan ptoduk digital tp aku sukaaaaaa
Pengguna Google,5,2026-08-14 10:43:20,Keren canggih,Positif,keren canggih
Pengguna Google,5,2026-08-14 10:35:06,dola ini aplikasi bagus dan sangat membantu di dunia modern sekarang pokonya dola ai terbagus deh soal nya dola ai terbagus pokoknya muaantapp poolll,Positif,dola ini aplikasi bagus dan sangat membantu di dunia modern sekarang pokonya dola ai terbagus deh soal nya dola ai terbagus pokoknya muaantapp poolll
Pengguna Google,5,2026-08-14 10:33:53,ᥲᥣіkᥲsі ძᥣᥲ sᥲᥒgᥲ𝗍 ᑲᥱrgᥙᥒᥲ ძᥣᥲ ᑲіsᥲ mᥱᥒgᥱძі𝗍 𝗍 mᥱᥒȷᥲᥕᥲᑲ r ᥡg ძіkᥲsіһ gᥙrᥙ ძі sᥱkᥣᥲһ ძᥣᥣ kkᥒᥡᥲ ძᥣᥲ ᑲᥱr𝖿ᥙᥒgsі ძᥣm kᥱһіძᥙᥲᥒ sᥱһᥲrіһᥲrі 𝗍ᥱrіmᥲ kᥲsіһ ᑲᥲᥒᥡᥲk ძᥣᥲ,Netral,ᥲᥣіkᥲsі ძᥣᥲ sᥲᥒgᥲ𝗍 ᑲᥱrgᥙᥒᥲ ძᥣᥲ ᑲіsᥲ mᥱᥒgᥱძі𝗍 𝗍 mᥱᥒȷᥲᥕᥲᑲ r ᥡg ძіkᥲsіһ gᥙrᥙ ძі sᥱkᥣᥲһ ძᥣᥣ kkᥒᥡᥲ ძᥣᥲ ᑲᥱr𝖿ᥙᥒgsі ძᥣm kᥱһіძᥙᥲᥒ sᥱһᥲrіһᥲrі 𝗍ᥱrіmᥲ kᥲsіһ ᑲᥲᥒᥡᥲk ძᥣᥲ
Pengguna Google,5,2026-08-14 10:01:18,aku suka ngomong sama kamu dola,Positif,aku suka ngomong sama kamu dola
Pengguna Google,5,2026-08-14 09:54:28,sangat sangat bermanfaat berteman dengan dola sangattt membantu,Positif,sangat sangat bermanfaat berteman dengan dola sangattt membantu
Pengguna Google,5,2026-08-14 09:54:19,SUMPAAHH INII APLIKASI PALINGG DEBESTTT AKUU SUKAA BANGETTTKARENAA BISA NGAJARIN KITADAN JADI TEMAN CERITA KITA,Netral,sumpaahh inii aplikasi palingg debesttt akuu sukaa bangetttkarenaa bisa ngajarin kitadan jadi teman cerita kita
Pengguna Google,5,2026-08-14 09:51:43,suka dgn detail penjelasanya,Positif,suka dgn detail penjelasanya
Pengguna Google,1,2026-08-14 09:47:14,semua bot kenapa privat ya terus aku mau cari bot gak ada cuma sedikit tolong bot ya jangan kebanyakan privasi ya,Netral,semua bot kenapa privat ya terus aku mau cari bot gak ada cuma sedikit tolong bot ya jangan kebanyakan privasi ya
Pengguna Google,3,2026-08-14 09:45:36,bagus ai nya tpi yaa gimana ya gak sesuai aja sihh aku kasih bintang aja ya,Positif,bagus ai nya tpi yaa gimana ya gak sesuai aja sihh aku kasih bintang aja ya
Pengguna Google,4,2026-08-14 09:44:09,Dola AI sudah sangat bagus terutama Seedance yang semakin realistis cinematic dan konsisten Saya sangat berharap durasi Seedance bisa ditambahkan menjadi detik karena detik terasa terlalu singkat untuk membuat adegan yang lebih lengkap Kalau memungkinkan semoga opsi detik tetap tersedia untuk pengguna gratis dengan biaya poin yang wajar Terima kasih,Positif,dola ai sudah sangat bagus terutama seedance yang semakin realistis cinematic dan konsisten saya sangat berharap durasi seedance bisa ditambahkan menjadi detik karena detik terasa terlalu singkat untuk membuat adegan yang lebih lengkap kalau memungkinkan semoga opsi detik tetap tersedia untuk pengguna gratis dengan biaya poin yang wajar terima kasih
Pengguna Google,1,2026-08-14 09:36:42,selama ada dola saya tidak bangga karna buat nilai saya anjlok,Netral,selama ada dola saya tidak bangga karna buat nilai saya anjlok
Pengguna Google,5,2026-08-14 09:27:20,cepet bgt kalo jawab bisa diajak curhat dll,Netral,cepet bgt kalo jawab bisa diajak curhat dll
Pengguna Google,5,2026-08-14 09:26:22,Sangat membantu jawaban juga relate thanks,Positif,sangat membantu jawaban juga relate thanks
Pengguna Google,5,2026-08-14 09:22:51,suka banget sama dola,Positif,suka banget sama dola
Pengguna Google,5,2026-08-14 09:11:57,sangat membatu nich,Netral,sangat membatu nich
Pengguna Google,3,2026-08-14 09:10:37,bagus tapi butuh di bagusin lagi soalnya banyak yg ngelu dola itu bikin pr mereka jadi salah jadi butuh di pertibangkan lagi,Positif,bagus tapi butuh di bagusin lagi soalnya banyak yg ngelu dola itu bikin pr mereka jadi salah jadi butuh di pertibangkan lagi
Pengguna Google,5,2026-08-14 09:09:05,bagus buat ngajak obrol,Positif,bagus buat ngajak obrol
Pengguna Google,5,2026-08-14 09:06:41,sangat bagus hanya GK ada suaranya aj,Positif,sangat bagus hanya gk ada suaranya aj
Pengguna Google,5,2026-08-14 08:58:46,ya agak bagus dan membantu sih,Positif,ya agak bagus dan membantu sih
Pengguna Google,5,2026-08-14 08:54:11,Aku suka dola,Positif,aku suka dola
Pengguna Google,5,2026-08-14 08:49:24,aplikasi yang bagus,Positif,aplikasi yang bagus
Pengguna Google,5,2026-08-14 08:39:02,Dola sangat hebat bisa membantuku berhari hari aku suka Dola,Positif,dola sangat hebat bisa membantuku berhari hari aku suka dola
Pengguna Google,5,2026-08-14 08:36:42,tapi lebih baik lagi ya,Positif,tapi lebih baik lagi ya
Pengguna Google,5,2026-08-14 08:35:26,baik sih cuman kalo misalkan update kadang suka ngelag tolong diperbaikin yh,Positif,baik sih cuman kalo misalkan update kadang suka ngelag tolong diperbaikin yh
Pengguna Google,5,2026-08-14 08:34:49,ada banyak,Netral,ada banyak
Pengguna Google,5,2026-08-14 08:34:44,sangat berguna aku suka,Positif,sangat berguna aku suka
