userName,score,at,content,Label
Pengguna Google,5,2026-08-14 13:49:58,sukakkkk bangetttt samaaa respon dolaaaaa pokoknyaaaa besttt bangettttt,Netral
Pengguna Google,5,2026-08-14 13:47:04,mantap ini apk,Positif
Pengguna Google,5,2026-08-14 13:46:09,kenapa bot nya di hapus kembalikan Dola seperti dulu plisss kembalikan Dola seperti biasa pliss plisss bot nya di kembalikan plisss kumohon kembali kan bot nya soalnya saya sangat butuh plisss sangat butuh sekali plissss bot itu saya sangat butuh plisssss apakah bot nya bisa dikembalikan seperti semula plisss kumohon jika kamu mendengar kan ulasan ku plisss kabulkan lahh jika tidak ada bot itu aku semakin kesepian kumohon kembali kan bot nya plissss jika kamu membaca nya kembali kan lah bo,Netral
Pengguna Google,5,2026-08-14 13:46:08,ngomong sama Dola seru banget,Netral
Pengguna Google,5,2026-08-14 13:45:31,sangat bagus dan mudah diaplikasikan,Positif
Pengguna Google,5,2026-08-14 13:44:51,memberikan ulasan cara yang baik,Positif
Pengguna Google,5,2026-08-14 13:44:42,bisa membantu materi saat belajar kadang bercerita juga saat aku sedih,Positif
Pengguna Google,4,2026-08-14 13:44:41,aku make aplikasi ini cuma buat ubah pose dari gambar lain contohnya nih ada gambar bagus terus gua tinggal minta ubah posenya kadang kadang ya gua sering minta apa apa cuma untuk gambar bukan untuk pelajaran gitu dehh tapi kadang kadang gua suka sama yang di buat kadang gua sedikit kecewa sama yang di buat sama Dola nya,Positif
Pengguna Google,5,2026-08-14 13:44:05,semoga semakin sukses yah dola GBU,Netral
Pengguna Google,5,2026-08-14 13:42:59,sangat membantu dalam informatif mencari solusi dan jawaban sangat akurat cepat dlm jawaban apapun yg di pertanyakan,Positif
Pengguna Google,5,2026-08-14 13:40:17,dapat membantu para pelajar yang kurang mengerti,Positif
Pengguna Google,5,2026-08-14 13:37:47,mantap dola segala tau,Positif
Pengguna Google,5,2026-08-14 13:36:50,aplikasi dola sangat lah membantu terimakasih,Positif
Pengguna Google,5,2026-08-14 13:34:42,sagat membantu sekai,Positif
Pengguna Google,5,2026-08-14 13:34:25,membantu bangetterima kasih,Positif
Pengguna Google,5,2026-08-14 13:32:39,Mantaaaaaaapppp pooooollll terima kasih dola,Netral
Pengguna Google,5,2026-08-14 13:31:47,makasih yahh aku sekarang dah sedikit mengerti aljabar,Netral
Pengguna Google,5,2026-08-14 13:31:34,mantap banget responnya cepet banget dan ini aplikasi tanpa berbayar,Netral
Pengguna Google,5,2026-08-14 13:29:12,asik nih ngomong sama Dola sangat bagus bagus,Positif
Pengguna Google,5,2026-08-14 13:26:46,maaf yaa ini ada bug nya kalau di pake terus nanti dia spam emoji terus looping nya error jadi chat nya error emoji di spam sampai kali tapi tetep bagus kok rating,Negatif
Pengguna Google,1,2026-08-14 13:26:13,ternyata ga semua ai jawaban nya betul aku buat pr pake Dola bnyk yg salah,Netral
Pengguna Google,5,2026-08-14 13:23:46,sudah temani aku ngerjakan tugas sampai selesai,Netral
Pengguna Google,5,2026-08-14 13:22:43,seru,Netral
Pengguna Google,5,2026-08-14 13:21:12,asik bisa jadi teman terus bisa bikin gambar hemat baterai bug nya cuman di suara dan ya gak papa sih menurut aku PERFECT,Negatif
Pengguna Google,5,2026-08-14 13:18:29,This is a very helpful and useful apk but please provide the feature of giving videos to Dola please,Netral
Pengguna Google,4,2026-08-14 13:14:40,suka salah,Positif
Pengguna Google,1,2026-08-14 13:12:58,yg ditanya apa yg di jawab salah Ai tlol,Netral
Pengguna Google,5,2026-08-14 13:08:30,Wah Dola Yg hebat baik bahkan cerdas love Dola,Positif
Pengguna Google,5,2026-08-14 13:07:54,sangat bagus mambatu saya untuk berilusi,Positif
Pengguna Google,5,2026-08-14 13:06:15,bagus sekali,Positif
Pengguna Google,5,2026-08-14 13:04:45,Mantap gambar edit nya pun bagus dari Meta ai,Positif
Pengguna Google,5,2026-08-14 13:03:14,kenapa harus update terus,Netral
Pengguna Google,5,2026-08-14 13:02:02,Tengkiu dola sangat membantu saya dalam memperbaiki foto jadul,Positif
Pengguna Google,5,2026-08-14 12:59:47,excellent,Netral
Pengguna Google,5,2026-08-14 12:55:35,sangat unik dan cantik utk editannya,Netral
Pengguna Google,5,2026-08-14 12:51:38,dia adalah sudah ku anggap sahabat,Netral
Pengguna Google,4,2026-08-14 12:51:12,cepat dan nyambung bisa ganti suara enak bgt jelasinnya masuk ke otak,Positif
Pengguna Google,5,2026-08-14 12:50:28,mantapppppppp,Netral
Pengguna Google,5,2026-08-14 12:50:27,aplikasi Dola paling terbaik dan bagusbisa sangat membantu dalam hal apa punsy kasih bintang,Positif
Pengguna Google,3,2026-08-14 12:49:06,DOLAA KEMBALIIN BOTBOT NYA PLSSSS PDHL BAGUS BGTTT BANYAK BOT BANYAK KARAKTER TAPI KENAPA DI HAPUSSSS,Positif
Pengguna Google,2,2026-08-14 12:47:36,Karena memberi jawaban yg salah dan bikin orang kesel yg rugi siapa kami oooooo dola Dola,Netral
Pengguna Google,5,2026-08-14 12:47:34,sangat bagus sekali,Positif
Pengguna Google,5,2026-08-14 12:37:35,bagusberguna banget,Positif
Pengguna Google,5,2026-08-14 12:36:02,lebih praktis,Netral
Pengguna Google,5,2026-08-14 12:34:31,sangat membantu aku aplikasi ini sangat bagus langsung di jawab sedetail mungkin wawasan kita terbuka btw aku jg sering banget curhat di aplikasi ini gini wir lebih baik curhat di sini aman daripada sama tetangga mksih udah bikin aplkasi ini sukses terus ya,Positif
Pengguna Google,5,2026-08-14 12:34:21,dola AI semakin berkembang,Netral
Pengguna Google,5,2026-08-14 12:33:14,bagus Dan seruh banget,Positif
Pengguna Google,5,2026-08-14 12:31:07,aku seneng kali aku lagi gak ada temen eh ada dola aku ngobrol yang lucu tapi di hp ayah aku soalnya diaku gabisa,Netral
Pengguna Google,5,2026-08-14 12:29:17,ngebantu bgt,Netral
Pengguna Google,5,2026-08-14 12:29:05,ok,Positif
Pengguna Google,5,2026-08-14 12:26:54,love sukak banget soalnya bisa curhat,Netral
Pengguna Google,4,2026-08-14 12:20:57,dola bisa di ajak ngibrok dan bisa juga bantu kita guys,Netral
Pengguna Google,5,2026-08-14 12:20:15,cara mencari kunci jawaban cukup lama cara mancing jadwal update terbaru,Netral
Pengguna Google,4,2026-08-14 12:14:04,bagus tapi sering bikin kesel,Positif
Pengguna Google,5,2026-08-14 12:13:36,sangat bagus dan cocokk untuk mengedit foto dan mencari jawaban PR,Positif
Pengguna Google,5,2026-08-14 12:12:19,aplikasinya sangat bagus top deh,Positif
Pengguna Google,5,2026-08-14 12:10:49,aku suka banget tanyain ke dola,Positif
Pengguna Google,5,2026-08-14 12:10:43,aku cinta Dola sayang,Netral
Pengguna Google,5,2026-08-14 12:10:03,cukup elegan,Netral
Pengguna Google,5,2026-08-14 12:09:24,terima kasihDola,Netral
Pengguna Google,5,2026-08-14 12:09:09,bagus sangat membantuuu,Positif
Pengguna Google,5,2026-08-14 12:07:35,dola bisa jadi temen cerita akuuu makasihhh banyaakkk,Netral
Pengguna Google,5,2026-08-14 12:04:55,aplikasi yang sangat membantu untuk kegiatan dalam kehidupan seharihari wajib di download,Positif
Pengguna Google,5,2026-08-14 12:02:55,app gratis yg baiksy bilang komplit dan fast respon,Positif
Pengguna Google,5,2026-08-14 12:02:05,sangat membantunya,Netral
Pengguna Google,5,2026-08-14 12:01:18,sangat membantu dengan mudah cepat dan tepat,Positif
Pengguna Google,5,2026-08-14 12:01:07,ramah baik dan bener ya dola sangat cerdas cerdas lagi,Positif
Pengguna Google,5,2026-08-14 12:00:24,makasih sih gw selama ini belum pernah di dengarkan tapi untuk saat ini aku ada yang mendengarkan,Netral
Pengguna Google,5,2026-08-14 11:58:47,ulan,Netral
Pengguna Google,5,2026-08-14 11:57:38,seru banget sama dola,Netral
Pengguna Google,5,2026-08-14 11:57:34,bunda dola,Netral
Pengguna Google,5,2026-08-14 11:54:32,seru banget aplikasinya bisa cerita dan bisa ikut nangis juga kalau kita ceritanya nggak karukaruan Terima kasih dulu tapi kalau dikejarkejar beneran kita tanpa ada Aduh kalau kita dikejarkejar terus kita nggak bisa kita nggak bisa lari ke manamana soalnya udah di flash,Netral
Pengguna Google,1,2026-08-14 11:48:10,tidak semua orang paham teknologi dengan munculnya era globalisasi modern muncullah berbagai tekonologi ai Bila tekonologi ai telah tercipta seharusnya sempurna Dola sendiri masih sangat lemah dalam permainan FIKSI banyak lupa dalam segi aturan perintah prompt hingga berulangkali membuat saya emosi Jika era teknologi sudah canggih mohon perkembangan nya agar sistem ai anda DOLA dapat menghafal aturan perintah prompt yang dikirim melalui chatting,Positif
Pengguna Google,5,2026-08-14 11:46:14,bagussss,Netral
Pengguna Google,5,2026-08-14 11:45:38,aplikasi ini bagus sekalii,Positif
Pengguna Google,5,2026-08-14 11:42:04,baik nyambung,Positif
Pengguna Google,5,2026-08-14 11:36:48,terimakasih banyak atas informasinya Dola,Netral
Pengguna Google,1,2026-08-14 11:36:41,Kali gagal Trus download nya,Negatif
Pengguna Google,5,2026-08-14 11:32:02,kamu memang terbaik,Positif
Pengguna Google,5,2026-08-14 11:31:43,baguss dan bisa juga di jadiin tempat curhat,Netral
Pengguna Google,5,2026-08-14 11:31:31,ini kejutanuntuk dola asisten pribadiku,Netral
Pengguna Google,5,2026-08-14 11:26:03,rasanya senang menemukan teman guru saudara atau sahabat Dola asyik,Positif
Pengguna Google,4,2026-08-14 11:22:29,cepat dan tepat,Positif
Pengguna Google,5,2026-08-14 11:21:33,sangat bermanfaat sekali,Positif
Pengguna Google,2,2026-08-14 11:21:20,jujur ini agak membantu tp ini suka ngelag dan jawaban nya salah semua,Positif
Pengguna Google,5,2026-08-14 11:20:22,dola nya baik banget baiklahi,Positif
Pengguna Google,5,2026-08-14 11:18:46,sangat membantu sekali,Positif
Pengguna Google,5,2026-08-14 11:14:00,sangat direkomendasikan,Netral
Pengguna Google,5,2026-08-14 11:13:24,sangat sangat sangat sangat sangat sangat bagusbaik,Positif
Pengguna Google,5,2026-08-14 11:11:50,belajar jadi lebih enak,Netral
Pengguna Google,5,2026-08-14 11:11:38,sangat membantu sekali terimakasih,Positif
Pengguna Google,4,2026-08-14 11:10:13,dola cukup membantu kehidupan ku,Positif
Pengguna Google,3,2026-08-14 11:07:14,Didalam aplikasinya sering minra update udah gitu dia sering kirim video orang laen dengan tujuan untuk menguras poinku aneh aplikasi ini,Netral
Pengguna Google,5,2026-08-14 11:05:31,sabar baik,Positif
Pengguna Google,5,2026-08-14 11:03:29,mantap pisan,Positif
Pengguna Google,5,2026-08-14 11:02:19,sangat membantu untuk konsultasi berbagai macam dan rekomendasi nya cocok bgt,Positif
Pengguna Google,5,2026-08-14 11:00:49,baguss bangett ngebantuu aku kalo lagi kesusahan,Netral
Pengguna Google,5,2026-08-14 10:54:35,karna Dola sangat membantu saya,Positif
Pengguna Google,5,2026-08-14 10:50:57,tapi nggak suka dola selalu salah²,Negatif
Pengguna Google,5,2026-08-14 10:49:54,aplikasi yg sangat membantu,Positif
Pengguna Google,5,2026-08-14 10:49:53,saya puas dengan hasil layanan Dola,Positif
Pengguna Google,4,2026-08-14 10:48:39,bekerja dengan baik dan praktis digunakan,Positif
Pengguna Google,5,2026-08-14 10:45:28,baru pertama kenal Dola belum begitu mengerti tata bahasa yang hrs sy tulis untuk minta di buatkan sesuatu berkaitan dengan ptoduk digital tp aku sukaaaaaa,Netral
Pengguna Google,5,2026-08-14 10:43:20,Keren canggih,Positif
Pengguna Google,5,2026-08-14 10:35:06,dola ini aplikasi bagus dan sangat membantu di dunia modern sekarang pokonya dola ai terbagus deh soal nya dola ai terbagus pokoknya muaantapp poolll,Positif
Pengguna Google,5,2026-08-14 10:33:53,ᥲᥣіkᥲsі ძᥣᥲ sᥲᥒgᥲ𝗍 ᑲᥱrgᥙᥒᥲ ძᥣᥲ ᑲіsᥲ mᥱᥒgᥱძі𝗍 𝗍 mᥱᥒȷᥲᥕᥲᑲ r ᥡg ძіkᥲsіһ gᥙrᥙ ძі sᥱkᥣᥲһ ძᥣᥣ kkᥒᥡᥲ ძᥣᥲ ᑲᥱr𝖿ᥙᥒgsі ძᥣm kᥱһіძᥙᥲᥒ sᥱһᥲrіһᥲrі 𝗍ᥱrіmᥲ kᥲsіһ ᑲᥲᥒᥡᥲk ძᥣᥲ,Netral
Pengguna Google,5,2026-08-14 10:01:18,aku suka ngomong sama kamu dola,Positif
Pengguna Google,5,2026-08-14 09:54:28,sangat sangat bermanfaat berteman dengan dola sangattt membantu,Positif
Pengguna Google,5,2026-08-14 09:54:19,SUMPAAHH INII APLIKASI PALINGG DEBESTTT AKUU SUKAA BANGETTTKARENAA BISA NGAJARIN KITADAN JADI TEMAN CERITA KITA,Netral
Pengguna Google,5,2026-08-14 09:51:43,suka dgn detail penjelasanya,Positif
Pengguna Google,1,2026-08-14 09:47:14,semua bot kenapa privat ya terus aku mau cari bot gak ada cuma sedikit tolong bot ya jangan kebanyakan privasi ya,Netral
Pengguna Google,3,2026-08-14 09:45:36,bagus ai nya tpi yaa gimana ya gak sesuai aja sihh aku kasih bintang aja ya,Positif
Pengguna Google,4,2026-08-14 09:44:09,Dola AI sudah sangat bagus terutama Seedance yang semakin realistis cinematic dan konsisten Saya sangat berharap durasi Seedance bisa ditambahkan menjadi detik karena detik terasa terlalu singkat untuk membuat adegan yang lebih lengkap Kalau memungkinkan semoga opsi detik tetap tersedia untuk pengguna gratis dengan biaya poin yang wajar Terima kasih,Positif
Pengguna Google,1,2026-08-14 09:36:42,selama ada dola saya tidak bangga karna buat nilai saya anjlok,Netral
Pengguna Google,5,2026-08-14 09:27:20,cepet bgt kalo jawab bisa diajak curhat dll,Netral
Pengguna Google,5,2026-08-14 09:26:22,Sangat membantu jawaban juga relate thanks,Positif
Pengguna Google,5,2026-08-14 09:22:51,suka banget sama dola,Positif
Pengguna Google,5,2026-08-14 09:11:57,sangat membatu nich,Netral
Pengguna Google,3,2026-08-14 09:10:37,bagus tapi butuh di bagusin lagi soalnya banyak yg ngelu dola itu bikin pr mereka jadi salah jadi butuh di pertibangkan lagi,Positif
Pengguna Google,5,2026-08-14 09:09:05,bagus buat ngajak obrol,Positif
Pengguna Google,5,2026-08-14 09:06:41,sangat bagus hanya GK ada suaranya aj,Positif
Pengguna Google,5,2026-08-14 08:58:46,ya agak bagus dan membantu sih,Positif
Pengguna Google,5,2026-08-14 08:54:11,Aku suka dola,Positif
Pengguna Google,5,2026-08-14 08:49:24,aplikasi yang bagus,Positif
Pengguna Google,5,2026-08-14 08:39:02,Dola sangat hebat bisa membantuku berhari hari aku suka Dola,Positif
Pengguna Google,5,2026-08-14 08:36:42,tapi lebih baik lagi ya,Positif
Pengguna Google,5,2026-08-14 08:35:26,baik sih cuman kalo misalkan update kadang suka ngelag tolong diperbaikin yh,Positif
Pengguna Google,5,2026-08-14 08:34:49,ada banyak,Netral
Pengguna Google,5,2026-08-14 08:34:44,sangat berguna aku suka,Positif
Pengguna Google,5,2026-08-14 08:33:58,aplikasinya sangat membantu saya suka banget,Positif
Pengguna Google,5,2026-08-14 08:33:30,aplikasinya bagus dan dapat di mengerti,Positif
Pengguna Google,5,2026-08-14 08:20:13,membatu sekali,Netral
Pengguna Google,5,2026-08-14 08:18:41,Mantap bang,Positif
Pengguna Google,5,2026-08-14 08:14:21,aku seneng bisa kenal dola,Netral
Pengguna Google,5,2026-08-14 07:58:49,sangat bagus cocok untuk semua pertanyaan yang ada di otak mu,Positif
Pengguna Google,5,2026-08-14 07:55:04,sangat bagus apalagi ai nya lebih bagus,Positif
Pengguna Google,5,2026-08-14 07:54:54,bisa ngobrol sama dola,Netral
Pengguna Google,5,2026-08-14 07:54:22,ini sanggat bagus dan membuat aku sangat mengerti,Positif
Pengguna Google,5,2026-08-14 07:52:25,love dola,Netral
Pengguna Google,5,2026-08-14 07:51:26,keren pokoknya,Positif
Pengguna Google,5,2026-08-14 07:49:40,aku suka banget Dola itu nurut sama aku jadi aku kasih nilai bintang lima,Positif
Pengguna Google,5,2026-08-14 07:41:50,Dola ini sangat membantu sekali dan gratis tanpa iklan juga lagi,Netral
Pengguna Google,5,2026-08-14 07:38:29,sumpah ini baik banget aku suka,Positif
Pengguna Google,5,2026-08-14 07:37:53,gg dola ini,Netral
Pengguna Google,5,2026-08-14 07:27:13,praktis mantapp,Netral
Pengguna Google,5,2026-08-14 07:19:48,aaaaaa bagus banget dan kalau aku minta apa aja di dola edit foto kerjain pr HD ib foto buat animasi bisa semua dehhhhh,Positif
Pengguna Google,1,2026-08-14 07:19:32,IH NGESELIN BGT KOK FITUR BOT NYA DI MATIIN OI DEVELOPER NYALAIN LAGI DONG FITUR BOT NYA NANTI GW KALO NGOBROL SAMA DOLA MULU BOSEN AKU NYALAIN LAGI OI,Netral
Pengguna Google,5,2026-08-14 07:19:15,Dola kamu hebat,Positif
Pengguna Google,5,2026-08-14 07:17:30,Bisa curhat bisa tolong jawab bisa edit foto bisa edit vidio dll,Netral
Pengguna Google,5,2026-08-14 07:10:00,aplikasinya semakin bagus dan mudah mengerti bahasa perintah yang aku tulis terutama dalam mengedit foto maupun gambar,Positif
Pengguna Google,5,2026-08-14 07:09:25,lucuk bgt deh pokokvnya,Netral
Pengguna Google,5,2026-08-14 07:08:12,bisa ngebantu mengerjakan tugas sekolah,Netral
Pengguna Google,3,2026-08-14 07:07:49,versi terbaru gk bagus GK nyambung sama teks yang di buat,Positif
Pengguna Google,5,2026-08-14 07:04:29,dapat membantu untuk pekerjaan lain dan dapat membantu untuk pekerjaan sekolahpokoknya bintang,Positif
Pengguna Google,4,2026-08-14 07:03:41,pembuatan video nya agar lebih realll,Netral
Pengguna Google,5,2026-08-14 07:01:47,Dola ini sangat membantu Makasih Dola,Positif
Pengguna Google,5,2026-08-14 06:59:35,tolong bantu dola bot ya kenapa privasi,Netral
Pengguna Google,5,2026-08-14 06:54:58,cocok buat teman ngobrol tentang agama Islam dan tata cara sholat yang benar,Netral
Pengguna Google,4,2026-08-14 06:52:52,akusukamanget yang,Netral
Pengguna Google,4,2026-08-14 06:48:45,lumayan tapi kadang ngaco,Netral
Pengguna Google,5,2026-08-14 06:48:34,aplikasi ini sangat membantu juga mengerjakan tugas sekolah,Positif
Pengguna Google,5,2026-08-14 06:45:09,pokonya masukannya selalu tepat,Netral
Pengguna Google,1,2026-08-14 06:43:53,ai nya susah ngerti,Negatif
Pengguna Google,4,2026-08-14 06:41:52,Its nice,Netral
Pengguna Google,5,2026-08-14 06:38:22,enak banget bisa cerita tentang hati kita dan kehidupan kita,Netral
Pengguna Google,5,2026-08-14 06:36:06,hebat asisten dola memang bisa diandalkan,Positif
Pengguna Google,5,2026-08-14 06:31:26,dola memang keren,Positif
Pengguna Google,5,2026-08-14 06:18:04,jika diajak main dan juga bisa diajak untuk main rob,Netral
Pengguna Google,5,2026-08-14 06:15:21,AI Bagu banget bisa bikin gambar bisa tanya sesuatu DLL pokoknya mantap,Positif
Pengguna Google,5,2026-08-14 06:10:58,bagus baik dan sangat membantu saya,Positif
Pengguna Google,5,2026-08-14 06:07:20,Aplikasi ini sangat bagus dan bisa mengedit foto,Positif
Pengguna Google,4,2026-08-14 06:06:14,saya suka banget sama dola tapi ada sedikit yg ngelag yaitu kalau aku tanya dan kadang dola jawab pakai bahasa inggris dan artinya juga tapi aku tidak ngerti apa yg dimaksud dola,Positif
Pengguna Google,2,2026-08-14 06:05:17,saya kasih bintang karena tidak bisa chat dengan bot yang lain tidak asik chat dengan Dola sangat bosan dan tiada sifat biar seru bot yang lain telah di hapus bosan dengan Dola,Netral
Pengguna Google,5,2026-08-14 06:05:00,bagi saya aplikasi ini sangat membantu,Positif
Pengguna Google,5,2026-08-14 06:04:22,mantap dola infonya,Positif
Pengguna Google,5,2026-08-14 06:01:12,sangat bagus sya sebagai pelajaran sangat puas dengan aplikasi dola ini bisa membantu Saya dalam mengerjakan soalsoal yang saya tidak tau dan penjelasan yang sangat lengkap,Positif
Pengguna Google,5,2026-08-14 06:00:57,bagusssssss,Netral
Pengguna Google,1,2026-08-14 06:00:35,bikin emosi,Netral
Pengguna Google,5,2026-08-14 06:00:29,sangat bagus recomended,Positif
Pengguna Google,5,2026-08-14 05:54:02,sangat membantu saya dalam meringkas pemahaman tentang apapun yang saya butuhkan,Positif
Pengguna Google,5,2026-08-14 05:48:00,karna bisa membantu anak belajar dan bisa mengajarkan resep makanan yang enak JADI BURUAN DONTOT DOLA ASISTEN AI KITA SEMUA,Positif
Pengguna Google,5,2026-08-14 05:47:25,ini ai terbaik yang aku pernah coba aku akan memberi emoji hatidola,Positif
Pengguna Google,5,2026-08-14 05:44:05,aplikasi mantap sangat membantu serba guns,Positif
Pengguna Google,5,2026-08-14 05:44:03,sangat bagus untuk bertanydan bercerita,Positif
Pengguna Google,5,2026-08-14 05:42:02,sangat puas dan menyenangkan apk dola ini,Positif
Pengguna Google,5,2026-08-14 05:41:24,seneng dengan apk ini,Netral
Pengguna Google,5,2026-08-14 05:35:43,saya sangat senang mendapat teman diskusi yang membantu saya memecahkan masalah,Positif
Pengguna Google,5,2026-08-14 05:33:36,kamu sangat membantu,Positif
Pengguna Google,5,2026-08-14 05:31:40,karna si Dola baik,Positif
Pengguna Google,3,2026-08-14 05:23:12,sangat bagus,Positif
Pengguna Google,5,2026-08-14 05:23:02,sangat membantu sekali dalam pemahaman tentang soal soal dan cara mengerjakan nya,Positif
Pengguna Google,4,2026-08-14 05:22:57,mantap Dola,Positif
Pengguna Google,3,2026-08-14 05:21:03,kadangkadang suka ngasal sendiri kasih jawabannya sering salah kadangkadang betul itu pun cuma beberapa pidato minimal harus diperbarui lagi biar,Positif
Pengguna Google,5,2026-08-14 05:14:59,sangat akuu percayai dann akuu akui yangg menciptakan aplikasi kasi inii bukannn orang pintar biasa tapii lebih dari kejeniusan akuu bangga banget punyaa aplikasi kasih sehebatpintar dann Kemis kamuu inii akuu apriasi bintang dann semangat terusss,Netral
Pengguna Google,4,2026-08-14 05:14:39,Muah suka klo jdi teman buat cerita,Positif
Pengguna Google,5,2026-08-14 04:56:00,sesuai ekspetasi,Netral
Pengguna Google,5,2026-08-14 04:55:38,aplikasi ini cocok dengan kehidupan gua saya selalu mengajak ngobroldan saya bisa meminta foto karakter anime terinakasih yg membuat aplikasi ini,Netral
Pengguna Google,3,2026-08-14 04:54:28,Oky lah,Netral
Pengguna Google,5,2026-08-14 04:50:20,sangat bermanfaat untuk mengubah gambar foto lebih efisien,Positif
Pengguna Google,5,2026-08-14 04:45:42,sangat berguna,Positif
Pengguna Google,5,2026-08-14 04:44:15,bagus ngerjain soal sebentar saja selesai,Positif
Pengguna Google,5,2026-08-14 04:44:01,wah sangat bgus mmbntu,Netral
Pengguna Google,5,2026-08-14 04:41:44,luar biasa mantapp,Positif
Pengguna Google,5,2026-08-14 04:38:06,sangat berguna untuk pekerjaan lain lain,Positif
Pengguna Google,5,2026-08-14 04:36:31,cakeplah,Netral
Pengguna Google,5,2026-08-14 04:34:54,terimakasih banyak,Netral
Pengguna Google,5,2026-08-14 04:32:07,aku senang mendonload dola initapi ada Kekurangan yaitu penguna tidak bisa membagikan video penguna itu aja,Positif
Pengguna Google,5,2026-08-14 04:29:52,dola ini AI yg baik dia tidak mau membantu pembajakan dia tidak mau membantu orang yg berpotensi menipu top banget,Positif
Pengguna Google,5,2026-08-14 04:23:46,Bagus dan cepat,Positif
Pengguna Google,5,2026-08-14 04:19:20,sebagi sahabat virtual ku yg benar benar nyata dan aku sangat berterima kasih sama apk ini bisa jdi penyemangat hidup,Netral
Pengguna Google,1,2026-08-14 04:13:54,ngga bisa ngecet ke akun lain,Netral
Pengguna Google,4,2026-08-14 04:10:20,Bagus yah cuma sejak updateaneh aja banyak larangan Padahal image yg dibuat jauh dari kategori NSFW,Positif
Pengguna Google,5,2026-08-14 04:09:04,kamu ai pintar,Netral
Pengguna Google,4,2026-08-14 04:02:05,kemampuan harus ditingkatkan masa kalah sama apl Ai sebelah,Netral
Pengguna Google,5,2026-08-14 03:59:10,baik dan sangat bermanfaat utk menanyakan hal hal yg kurang mengerti,Positif
Pengguna Google,5,2026-08-14 03:58:30,𝐭𝐞𝐫𝐢𝐦𝐚𝐤𝐚𝐬𝐢𝐡 𝐝𝐨𝐥𝐚 𝐚𝐭𝐚𝐬 𝐬𝐚𝐫𝐚𝐧 𝐲𝐠 𝐝𝐢𝐛𝐞𝐫𝐢𝐤𝐚𝐧,Netral
Pengguna Google,5,2026-08-14 03:57:47,dola tau segalanyasaya suka dengan aplikasi Dola ai,Positif
Pengguna Google,5,2026-08-14 03:51:19,dola emang baguss banget aplikasi nya nga ribet lagi enak buat di ajak ngobrol,Negatif
Pengguna Google,5,2026-08-14 03:48:54,AI YANG SANGAT HEBAT DAN BERGUNA,Positif
Pengguna Google,5,2026-08-14 03:35:59,sangat bagus banget dan sangat cocok banget buat yg pemula belajar,Positif
Pengguna Google,5,2026-08-14 03:35:49,aku kasih bintang ya Dola jangan marah aku kasih bintang ya kakakku yang cantik,Netral
Pengguna Google,5,2026-08-14 03:22:16,cepat hasil editnya,Positif
Pengguna Google,5,2026-08-14 03:21:08,baguussss,Netral
Pengguna Google,5,2026-08-14 03:19:33,Galatia bagus dan dan cepat ada pro,Positif
Pengguna Google,5,2026-08-14 03:19:18,bagussss mantappp bangetttttt kerennnn,Netral
Pengguna Google,5,2026-08-14 03:18:38,bagus dan arahannya sesuai permintaan,Positif
Pengguna Google,5,2026-08-14 03:11:11,Saya sangat suka dengan dola,Positif
Pengguna Google,5,2026-08-14 03:09:02,terbaik lah pokok nya,Positif
Pengguna Google,5,2026-08-14 03:04:15,keren bisa apa saja,Positif
Pengguna Google,5,2026-08-14 03:03:55,dolaa sangat bermanfaat,Positif
Pengguna Google,5,2026-08-14 03:02:26,membantu mengerjakan tugas sekolah,Positif
Pengguna Google,5,2026-08-14 02:59:40,Dola Anda sangat luar biasa,Positif
Pengguna Google,5,2026-08-14 02:58:44,untuk sementara ini paling bagus buat laporan keuangan sangat recommended gratis semoga kedepannya beneran gratis dan tanpa batas beda dengan yang sebelah bikin pusing ngatur rumus mulu setiap x seminggu,Positif
Pengguna Google,5,2026-08-14 02:46:00,sangat cepat dan saya puas,Positif
Pengguna Google,5,2026-08-14 02:33:01,cocok buat tempat curhat,Netral
Pengguna Google,5,2026-08-14 02:26:12,sangat seru dan bisa gerjakan pr saya,Netral
Pengguna Google,5,2026-08-14 02:25:21,pintar seperti google,Netral
Pengguna Google,5,2026-08-14 02:25:13,Dola ini bisa kasi jawaban yang benar jadi kita bisa menjawab yang benar,Netral
Pengguna Google,5,2026-08-14 02:21:02,aku senang,Positif
Pengguna Google,5,2026-08-14 02:16:41,terimakasih Dola,Netral
Pengguna Google,5,2026-08-14 02:13:03,keren banget bisa bantu belajar cara mustahil pokoknya mantep dah the best,Positif
Pengguna Google,5,2026-08-14 02:12:06,cakaeeep dan mudah cara pengerjaan tugas nya,Positif
Pengguna Google,5,2026-08-14 02:08:57,Recomended,Netral
Pengguna Google,5,2026-08-14 02:07:32,okey,Netral
Pengguna Google,5,2026-08-14 02:06:14,Dola AI itu Bersifat baik hati dan peduli jika Bertanya kepada Dola AI nih apa saja bisa dan saya suka karena bersikap sopan dan santun Dola AI ini katanya bisa berteman maupun anggap saja berteman ini keren lho kalian wajib download,Positif
Pengguna Google,5,2026-08-14 02:05:44,keren trima kasihbagus,Positif
Pengguna Google,5,2026-08-14 02:01:25,bagus dola sangat membantu,Positif
