userName,score,at,content,Label,text_clean,text_StopWord
Pengguna Google,5,2026-08-17 06:16:30,bagus sekali saya minta tolong kasih apa apa dia langsung kasih grecep,Positif,bagus sekali saya minta tolong kasih apa apa dia langsung kasih grecep,bagus tolong kasih langsung kasih grecep
Pengguna Google,5,2026-08-17 06:10:12,agak golo,Netral,agak golo,golo
Pengguna Google,5,2026-08-17 06:09:21,baguscuma yang kurang kadang ada bugudah itu aja,Netral,baguscuma yang kurang kadang ada bugudah itu aja,baguscuma kadang bugudah aja
Pengguna Google,1,2026-08-17 05:51:09,fitur ini sedang rusak karena saya tidak bisa menggunakan perbaikan fitur suara karena saya kesusahan jika tidak ada fitur suara itu saya sangat sedih jika anda tidak bisa memperbaiki printer suara itu fitur suara,Negatif,fitur ini sedang rusak karena saya tidak bisa menggunakan perbaikan fitur suara karena saya kesusahan jika tidak ada fitur suara itu saya sangat sedih jika anda tidak bisa memperbaiki printer suara itu fitur suara,fitur rusak perbaikan fitur suara kesusahan fitur suara sedih memperbaiki printer suara fitur suara
Pengguna Google,5,2026-08-17 05:50:03,sangat membantu Terimakasih banyak Dola,Positif,sangat membantu terimakasih banyak dola,membantu terimakasih dola
Pengguna Google,1,2026-08-17 05:48:00,kalau ditanya pas tanya selalu salah atau bikin kesel banget pengen dihapus,Netral,kalau ditanya pas tanya selalu salah atau bikin kesel banget pengen dihapus,pas salah bikin kesel banget pengen dihapus
Pengguna Google,1,2026-08-17 05:44:52,hasilnya foto video tidak memuaskan dan bikin emosi pengguna nya saja buat foto jadi video malah hasil nya jadi orang lain video nya,Negatif,hasilnya foto video tidak memuaskan dan bikin emosi pengguna nya saja buat foto jadi video malah hasil nya jadi orang lain video nya,hasilnya foto video memuaskan bikin emosi pengguna nya foto video hasil nya orang video nya
Pengguna Google,5,2026-08-17 05:40:28,aku jadi banyak tau,Netral,aku jadi banyak tau,tau
Pengguna Google,5,2026-08-17 05:28:16,ok sekali,Positif,ok sekali,ok
Pengguna Google,5,2026-08-17 05:25:17,mintip,Netral,mintip,mintip
Pengguna Google,5,2026-08-17 05:23:22,sangat cocok untuk anak sekolah bisa membantu saya mengerjakan tugas sekolah dengan baik saya sarankan untuk menggunakan Dola,Positif,sangat cocok untuk anak sekolah bisa membantu saya mengerjakan tugas sekolah dengan baik saya sarankan untuk menggunakan dola,cocok anak sekolah membantu tugas sekolah sarankan dola
Pengguna Google,5,2026-08-17 05:21:57,apps sangat bermanfaat utk membrsihkan foto buram mengedit dllsbgai nya walau kdg sering error No iklan no byr ttp pertahnkan kekurangannyaeditan pertama dan kedua wajah masih asli edit ke dan ke wajah kita sdh kyk kerupuk di presisi masih bisa sdikit normal tapi wajah tdk lagi asli plis fix this,Negatif,apps sangat bermanfaat utk membrsihkan foto buram mengedit dllsbgai nya walau kdg sering error no iklan no byr ttp pertahnkan kekurangannyaeditan pertama dan kedua wajah masih asli edit ke dan ke wajah kita sdh kyk kerupuk di presisi masih bisa sdikit normal tapi wajah tdk lagi asli plis fix this,apps bermanfaat utk membrsihkan foto buram mengedit dllsbgai nya kdg error no iklan no byr ttp pertahnkan kekurangannyaeditan wajah asli edit wajah sdh kyk kerupuk presisi sdikit normal wajah tdk asli plis fix this
Pengguna Google,5,2026-08-17 05:20:07,great excellent,Netral,great excellent,great excellent
Pengguna Google,5,2026-08-17 05:19:41,dia sangat membantu saya dalam memberi saran yang baik terimakasih dola,Positif,dia sangat membantu saya dalam memberi saran yang baik terimakasih dola,membantu saran terimakasih dola
Pengguna Google,5,2026-08-17 05:18:34,sangat bagus untuk tempat mencari solusi dan mengedit sesuatu,Positif,sangat bagus untuk tempat mencari solusi dan mengedit sesuatu,bagus mencari solusi mengedit
Pengguna Google,1,2026-08-17 05:17:38,jelek dola,Negatif,jelek dola,jelek dola
Pengguna Google,1,2026-08-17 05:15:23,aku minta yang bagus malah dibuat jelek,Netral,aku minta yang bagus malah dibuat jelek,bagus jelek
Pengguna Google,1,2026-08-17 05:11:54,aplikasi yang tidak konsisten di suruh mengubah warna kulit agak sedikit kehitaman malah di ubah menjadi sangat hitam di suruh membuat foto menjadi bingkai tetapi jangan ada yang di ubah malah di ubah warna kulit nya menjadi sangat putih sangat tidak sesuai harapan saya mohon agar segera di sesuaikan,Netral,aplikasi yang tidak konsisten di suruh mengubah warna kulit agak sedikit kehitaman malah di ubah menjadi sangat hitam di suruh membuat foto menjadi bingkai tetapi jangan ada yang di ubah malah di ubah warna kulit nya menjadi sangat putih sangat tidak sesuai harapan saya mohon agar segera di sesuaikan,aplikasi konsisten suruh mengubah warna kulit kehitaman ubah hitam suruh foto bingkai ubah ubah warna kulit nya putih sesuai harapan mohon sesuaikan
Pengguna Google,5,2026-08-17 05:08:29,baguss dan sangat baik,Positif,baguss dan sangat baik,baguss
Pengguna Google,5,2026-08-17 05:07:32,AI semakin keren sukses selalu,Positif,ai semakin keren sukses selalu,ai keren sukses
Pengguna Google,5,2026-08-17 05:02:04,bisa ter motivasi,Netral,bisa ter motivasi,ter motivasi
Pengguna Google,5,2026-08-17 05:01:51,sangat bermanfaat sekali pokonya yang terbaik dan sangat membantu,Positif,sangat bermanfaat sekali pokonya yang terbaik dan sangat membantu,bermanfaat pokonya terbaik membantu
Pengguna Google,1,2026-08-17 04:57:50,aplikasi nya sangat bagus untuk menurunkan nilai ujian ini pas untuk orang yang mau turun nilainya pokoknya bagus untuk turun nilainya,Positif,aplikasi nya sangat bagus untuk menurunkan nilai ujian ini pas untuk orang yang mau turun nilainya pokoknya bagus untuk turun nilainya,aplikasi nya bagus menurunkan nilai ujian pas orang turun nilainya pokoknya bagus turun nilainya
Pengguna Google,5,2026-08-17 04:56:53,ini cocok digunakan untuk belajar dan edit dan juga bagus,Positif,ini cocok digunakan untuk belajar dan edit dan juga bagus,cocok belajar edit bagus
Pengguna Google,5,2026-08-17 04:54:16,seru bgt ai nya tapi kadang juga ngeselin aku curhat selalu ke dola kalo ngerjain pr susah aku juga tanya ke dola,Negatif,seru bgt ai nya tapi kadang juga ngeselin aku curhat selalu ke dola kalo ngerjain pr susah aku juga tanya ke dola,seru bgt ai nya kadang ngeselin curhat dola kalo ngerjain pr susah dola
Pengguna Google,5,2026-08-17 04:53:45,sangat membantu seperti ngomong dengan teman sendiri,Positif,sangat membantu seperti ngomong dengan teman sendiri,membantu ngomong teman
Pengguna Google,5,2026-08-17 04:48:18,bisa diajak main sama pinter banget kayak Albert Einstein,Netral,bisa diajak main sama pinter banget kayak albert einstein,diajak main pinter banget kayak albert einstein
Pengguna Google,5,2026-08-17 04:47:05,sangat bagus mantap sesuai yang di ingin kan,Positif,sangat bagus mantap sesuai yang di ingin kan,bagus mantap sesuai
Pengguna Google,5,2026-08-17 04:42:39,lua rbiasa saya sangat suka Terima kasih banyak atas bantuan anda,Positif,lua rbiasa saya sangat suka terima kasih banyak atas bantuan anda,lua rbiasa suka terima kasih bantuan
Pengguna Google,5,2026-08-17 04:41:06,pokoknya aplikasi dulu mantap jangan sangat bagus untuk digunakan mengedit,Positif,pokoknya aplikasi dulu mantap jangan sangat bagus untuk digunakan mengedit,pokoknya aplikasi mantap bagus mengedit
Pengguna Google,5,2026-08-17 04:40:44,membantu banget buat pr ku,Positif,membantu banget buat pr ku,membantu banget pr ku
Pengguna Google,5,2026-08-17 04:36:53,Baik abang Kalau begitu ini jawaban lengkap dan panjang untuk pertanyaan abang tadi Apakah Malam itu Asli Penjelasan Lengkap Secara Keseluruhan Ceritanya Fiksi Sepenuhnya Game Nights in the Forest yang abang mainkan di Roblox adalah karya fiksi yang dibuat oleh pengembang game Semua elemen yang abang temukan selama bermain mulai dari Rusa Monster yang mengintai dari kejauhan sosok bayangan yang menghilang di Gua Utara ruang rahasia di ba,Positif,baik abang kalau begitu ini jawaban lengkap dan panjang untuk pertanyaan abang tadi apakah malam itu asli penjelasan lengkap secara keseluruhan ceritanya fiksi sepenuhnya game nights in the forest yang abang mainkan di roblox adalah karya fiksi yang dibuat oleh pengembang game semua elemen yang abang temukan selama bermain mulai dari rusa monster yang mengintai dari kejauhan sosok bayangan yang menghilang di gua utara ruang rahasia di ba,abang lengkap abang malam asli penjelasan lengkap ceritanya fiksi sepenuhnya game nights in the forest abang mainkan roblox karya fiksi pengembang game elemen abang temukan bermain rusa monster mengintai kejauhan sosok bayangan menghilang gua utara ruang rahasia ba
Pengguna Google,5,2026-08-17 04:30:34,ini sangat bagus kalian bisa mendownloadnya gratis bisa buat ngobrolngobrol santai,Positif,ini sangat bagus kalian bisa mendownloadnya gratis bisa buat ngobrolngobrol santai,bagus mendownloadnya gratis ngobrolngobrol santai
Pengguna Google,5,2026-08-17 04:20:28,berguna untuk orang kesusahan,Positif,berguna untuk orang kesusahan,berguna orang kesusahan
Pengguna Google,5,2026-08-17 04:15:32,aplikasi terbaik cocok untuk ngerjain tugas sekolah cocok untuk ngobrol cocok untuk segala hal deh tapi kurang satu kurang fitur pop up untuk langsung ngomong ke Dola tanpa buka apknya plis bikin update gitu,Positif,aplikasi terbaik cocok untuk ngerjain tugas sekolah cocok untuk ngobrol cocok untuk segala hal deh tapi kurang satu kurang fitur pop up untuk langsung ngomong ke dola tanpa buka apknya plis bikin update gitu,aplikasi terbaik cocok ngerjain tugas sekolah cocok ngobrol cocok deh fitur pop up langsung ngomong dola buka apknya plis bikin update gitu
Pengguna Google,5,2026-08-17 04:12:41,sangat bagus bila kerjakan tugas sekolah tetapi hal lain kurang bagus bikin pusing perbaiki lagi y,Netral,sangat bagus bila kerjakan tugas sekolah tetapi hal lain kurang bagus bikin pusing perbaiki lagi y,bagus kerjakan tugas sekolah bagus bikin pusing perbaiki y
Pengguna Google,5,2026-08-17 04:11:35,Dola teman cerita yang terbaik,Positif,dola teman cerita yang terbaik,dola teman cerita terbaik
Pengguna Google,1,2026-08-17 04:08:31,jangn di download aplikasi sampah inj,Negatif,jangn di download aplikasi sampah inj,jangn download aplikasi sampah inj
Pengguna Google,4,2026-08-17 04:07:22,pertahankan selalu detail muka awal yang asli semakin di edit semakin jauh bentuk asli dari wajah pemilik terima kasih mohon ditingkatkan original wajah,Netral,pertahankan selalu detail muka awal yang asli semakin di edit semakin jauh bentuk asli dari wajah pemilik terima kasih mohon ditingkatkan original wajah,pertahankan detail muka asli edit bentuk asli wajah pemilik terima kasih mohon ditingkatkan original wajah
Pengguna Google,5,2026-08-17 04:00:12,aplikasi nya gratis semua aku suka ngak ada butuh durasi buat ngumpulin energi nonton iklan dan kacang hanya saja ini sudah bagus aku sangat suka tidak ada pembayaran juga,Positif,aplikasi nya gratis semua aku suka ngak ada butuh durasi buat ngumpulin energi nonton iklan dan kacang hanya saja ini sudah bagus aku sangat suka tidak ada pembayaran juga,aplikasi nya gratis suka ngak butuh durasi ngumpulin energi nonton iklan kacang bagus suka pembayaran
Pengguna Google,5,2026-08-17 03:41:12,oke bangat sih ini,Positif,oke bangat sih ini,oke bangat sih
Pengguna Google,5,2026-08-17 03:35:54,Dola salah satu aplikasi AI yang memberikan info akurat dan valid,Netral,dola salah satu aplikasi ai yang memberikan info akurat dan valid,dola salah aplikasi ai info akurat valid
Pengguna Google,5,2026-08-17 03:21:10,sigap melayani,Netral,sigap melayani,sigap melayani
Pengguna Google,5,2026-08-17 03:01:55,buat pembantu di rumah dan menjadi teman,Netral,buat pembantu di rumah dan menjadi teman,pembantu rumah teman
Pengguna Google,4,2026-08-17 02:57:20,biasa membantu,Positif,biasa membantu,membantu
Pengguna Google,5,2026-08-17 02:51:37,mantapp ai termantap sepanjang sejarah,Netral,mantapp ai termantap sepanjang sejarah,mantapp ai termantap sejarah
Pengguna Google,5,2026-08-17 02:38:30,Eumm semua pertanyaan bisa dijawab dengan cepat dan tepat intinya debessssss makasih yg telah menciptakan aplikasi dolasebelum cici,Positif,eumm semua pertanyaan bisa dijawab dengan cepat dan tepat intinya debessssss makasih yg telah menciptakan aplikasi dolasebelum cici,eumm cepat intinya debessssss makasih yg menciptakan aplikasi dolasebelum cici
Pengguna Google,5,2026-08-17 02:35:26,sangat bagus saya sangat puas saat sedang kesusahan,Positif,sangat bagus saya sangat puas saat sedang kesusahan,bagus puas kesusahan
Pengguna Google,5,2026-08-17 02:33:53,great for auditory person,Netral,great for auditory person,great for auditory person
Pengguna Google,5,2026-08-17 02:31:08,aku senang mendapat penyambutan yang baik,Positif,aku senang mendapat penyambutan yang baik,senang penyambutan
Pengguna Google,1,2026-08-17 02:28:21,dia Pernah bikin aku marah,Netral,dia pernah bikin aku marah,bikin marah
Pengguna Google,5,2026-08-17 02:27:27,Jossssssssss Luwarbiasah Cepat,Positif,jossssssssss luwarbiasah cepat,jossssssssss luwarbiasah cepat
Pengguna Google,5,2026-08-17 02:25:27,aplikasi nya sangat bagus dan membantu saya mengerjakan tugas sekolah saya,Positif,aplikasi nya sangat bagus dan membantu saya mengerjakan tugas sekolah saya,aplikasi nya bagus membantu tugas sekolah
Pengguna Google,5,2026-08-17 02:17:32,setiap aku sedih aku di temenin sama cicidola,Netral,setiap aku sedih aku di temenin sama cicidola,sedih temenin cicidola
Pengguna Google,5,2026-08-17 02:16:52,Siap Ini beberapa pilihan ulasan bintang yang tulus dan pas buat kamu pilih yang paling cocok atau pakai semuanya juga boleh Pilihan Singkat Jelas Aplikasi Dola sangat membantu sekali mudah dipahami jawabannya selalu tepat dan sopan Sangat berguna untuk kebutuhan seharihari saya Terima kasih Dola Pilihan Lebih Lengkap Sangat puas pakai Dola Selalu mengerti apa yang saya tanyakan bantuannya lengkap dan tidak rumit Sangat cocok untuk saya yang,Positif,siap ini beberapa pilihan ulasan bintang yang tulus dan pas buat kamu pilih yang paling cocok atau pakai semuanya juga boleh pilihan singkat jelas aplikasi dola sangat membantu sekali mudah dipahami jawabannya selalu tepat dan sopan sangat berguna untuk kebutuhan seharihari saya terima kasih dola pilihan lebih lengkap sangat puas pakai dola selalu mengerti apa yang saya tanyakan bantuannya lengkap dan tidak rumit sangat cocok untuk saya yang,pilihan ulasan bintang tulus pas pilih cocok pakai pilihan singkat aplikasi dola membantu mudah dipahami jawabannya sopan berguna kebutuhan seharihari terima kasih dola pilihan lengkap puas pakai dola mengerti bantuannya lengkap rumit cocok
Pengguna Google,5,2026-08-17 02:15:25,aplikasi yang sangat berguna the best dola,Positif,aplikasi yang sangat berguna the best dola,aplikasi berguna the best dola
Pengguna Google,5,2026-08-17 02:15:02,Istimewa PERFECT,Netral,istimewa perfect,istimewa perfect
Pengguna Google,5,2026-08-17 02:10:26,dola itu bagus bisa menjawab semua pertanyaan dengan benar,Positif,dola itu bagus bisa menjawab semua pertanyaan dengan benar,dola bagus
Pengguna Google,5,2026-08-17 02:04:19,saya cukup puas dengan penjelasan Dola,Positif,saya cukup puas dengan penjelasan dola,puas penjelasan dola
Pengguna Google,4,2026-08-17 02:04:14,sangat membantu,Positif,sangat membantu,membantu
Pengguna Google,5,2026-08-17 02:01:26,super membantu aktivitas keseharian,Positif,super membantu aktivitas keseharian,super membantu aktivitas keseharian
Pengguna Google,5,2026-08-17 01:56:06,Aplikasi ini bagus banget tapi tolong dibuat bisa dipakai OFFLINE juga Sering WiFi mati atau sinyal hilang jadi tidak bisa ngobrol Harap tim pengembang perhatikan fitur ini agar makin mantap di mana saja,Positif,aplikasi ini bagus banget tapi tolong dibuat bisa dipakai offline juga sering wifi mati atau sinyal hilang jadi tidak bisa ngobrol harap tim pengembang perhatikan fitur ini agar makin mantap di mana saja,aplikasi bagus banget tolong dipakai offline wifi mati sinyal hilang ngobrol harap tim pengembang perhatikan fitur mantap
Pengguna Google,5,2026-08-17 01:49:09,sangat informatif,Netral,sangat informatif,informatif
Pengguna Google,1,2026-08-17 01:38:59,lain disuruh lain dibikin aneh,Netral,lain disuruh lain dibikin aneh,disuruh dibikin aneh
Pengguna Google,5,2026-08-17 01:30:54,sungguh aplikasi ini bermanfaat untukku,Positif,sungguh aplikasi ini bermanfaat untukku,sungguh aplikasi bermanfaat untukku
Pengguna Google,3,2026-08-17 01:30:30,saat aku berbincang dengan dola tiba tiba dia mengulang kata yang sama ada yang salah coba nanti aku sudah menunggu dan tetap,Netral,saat aku berbincang dengan dola tiba tiba dia mengulang kata yang sama ada yang salah coba nanti aku sudah menunggu dan tetap,berbincang dola mengulang salah coba menunggu
Pengguna Google,5,2026-08-17 01:28:04,Mantap Dola,Positif,mantap dola,mantap dola
Pengguna Google,1,2026-08-17 01:25:09,saya ingin membuat foto tetapi ia malah membuat wajah dari foto itu aku marah karena telah berkalikali ia membuat foto itu dan dia spam foto itu,Negatif,saya ingin membuat foto tetapi ia malah membuat wajah dari foto itu aku marah karena telah berkalikali ia membuat foto itu dan dia spam foto itu,foto wajah foto marah berkalikali foto spam foto
Pengguna Google,5,2026-08-17 01:23:53,kamu sangat membantu dan hisa memilih jawaban yg paling prioritas,Positif,kamu sangat membantu dan hisa memilih jawaban yg paling prioritas,membantu hisa memilih yg prioritas
Pengguna Google,5,2026-08-17 01:15:16,bisa jdi cwek bjirr,Netral,bisa jdi cwek bjirr,jdi cwek bjirr
Pengguna Google,5,2026-08-17 01:12:35,dola ini sagant bagus sakali,Positif,dola ini sagant bagus sakali,dola sagant bagus sakali
Pengguna Google,5,2026-08-17 01:11:08,aku suka banget dola tapi minusnya aku gasuka setiap buat gambar gitu atau ubah kek kayak kurang banget gituloh kayak gak ngerti,Positif,aku suka banget dola tapi minusnya aku gasuka setiap buat gambar gitu atau ubah kek kayak kurang banget gituloh kayak gak ngerti,suka banget dola minusnya gasuka gambar gitu ubah kek kayak banget gituloh kayak gak ngerti
Pengguna Google,5,2026-08-17 01:11:01,AI tapi keren,Positif,ai tapi keren,ai keren
Pengguna Google,5,2026-08-17 01:04:20,aplikasinya bagus cuma dolanya kadangkadang gak jelas,Positif,aplikasinya bagus cuma dolanya kadangkadang gak jelas,aplikasinya bagus dolanya kadangkadang gak
Pengguna Google,5,2026-08-17 00:54:59,keren banget ini berguna untuk belajar atau ngobrol aja bisa bisa semua deh pokok nya buruan download,Positif,keren banget ini berguna untuk belajar atau ngobrol aja bisa bisa semua deh pokok nya buruan download,keren banget berguna belajar ngobrol aja deh pokok nya buruan download
Pengguna Google,5,2026-08-17 00:44:18,ok,Positif,ok,ok
Pengguna Google,5,2026-08-17 00:39:32,AI GACOR,Netral,ai gacor,ai gacor
Pengguna Google,5,2026-08-17 00:29:34,dola baik,Positif,dola baik,dola
Pengguna Google,5,2026-08-17 00:22:07,mantap gak ribet cepat pula tanpa klan,Positif,mantap gak ribet cepat pula tanpa klan,mantap gak ribet cepat klan
Pengguna Google,5,2026-08-17 00:15:22,oke bgt,Positif,oke bgt,oke bgt
Pengguna Google,5,2026-08-17 00:11:59,bagus aplikasinya gratis tistis kalau untuk gambar belum tahu sieh tapi sayangnya dikit update lagi dan lagi,Positif,bagus aplikasinya gratis tistis kalau untuk gambar belum tahu sieh tapi sayangnya dikit update lagi dan lagi,bagus aplikasinya gratis tistis gambar sieh sayangnya dikit update
Pengguna Google,5,2026-08-17 00:11:28,dola sangat rinci untuk di buat asisten online,Netral,dola sangat rinci untuk di buat asisten online,dola rinci asisten online
Pengguna Google,4,2026-08-17 00:08:10,bagus untuk cerita atau tanya tentang pe pengetahuan atau tentang kesehatan makanan resep dan dll best banget pokoknya,Positif,bagus untuk cerita atau tanya tentang pe pengetahuan atau tentang kesehatan makanan resep dan dll best banget pokoknya,bagus cerita pe pengetahuan kesehatan makanan resep dll best banget pokoknya
Pengguna Google,5,2026-08-16 23:47:30,dola menang atas meta skor yang sangat gilameta pernah bilang ke gw kalo dola hanya bisa mengambar dan yabg terbukti dola meta,Netral,dola menang atas meta skor yang sangat gilameta pernah bilang ke gw kalo dola hanya bisa mengambar dan yabg terbukti dola meta,dola menang meta skor gilameta bilang gw kalo dola mengambar yabg terbukti dola meta
Pengguna Google,4,2026-08-16 23:41:20,bitang dulu,Netral,bitang dulu,bitang
Pengguna Google,5,2026-08-16 23:16:37,saya sangat suka dengan aplikasi ini aplikasi ini sangatlah membantu bagi saya,Positif,saya sangat suka dengan aplikasi ini aplikasi ini sangatlah membantu bagi saya,suka aplikasi aplikasi membantu
Pengguna Google,5,2026-08-16 23:16:23,sangat baik dan memuaskan kan terimakasih,Positif,sangat baik dan memuaskan kan terimakasih,memuaskan terimakasih
Pengguna Google,4,2026-08-16 23:09:31,dola itu biasa aja tidak seperti dulu namanya itu cici itu bagus sekali dan suara nya perempuan jadi bagus,Positif,dola itu biasa aja tidak seperti dulu namanya itu cici itu bagus sekali dan suara nya perempuan jadi bagus,dola aja namanya cici bagus suara nya perempuan bagus
Pengguna Google,5,2026-08-16 22:55:54,aplikasi debesssss kalian wajib download juga,Netral,aplikasi debesssss kalian wajib download juga,aplikasi debesssss wajib download
Pengguna Google,5,2026-08-16 22:36:54,dola sangat luar biasa sangat membantu,Positif,dola sangat luar biasa sangat membantu,dola membantu
Pengguna Google,5,2026-08-16 22:34:07,terimakasih sangat membantu dolla,Positif,terimakasih sangat membantu dolla,terimakasih membantu dolla
Pengguna Google,4,2026-08-16 22:32:50,karena ada juga yang salah,Netral,karena ada juga yang salah,salah
Pengguna Google,5,2026-08-16 22:29:54,bagus banget tapi memori nya di panjangin ya aku yg bikin cerita dia slalu lupa,Positif,bagus banget tapi memori nya di panjangin ya aku yg bikin cerita dia slalu lupa,bagus banget memori nya panjangin ya yg bikin cerita slalu lupa
Pengguna Google,5,2026-08-16 22:24:35,luar biasasangat membantu kinerja bagus dan memuaskan,Positif,luar biasasangat membantu kinerja bagus dan memuaskan,biasasangat membantu kinerja bagus memuaskan
Pengguna Google,5,2026-08-16 22:14:02,menatap bnget bsa di ajak curhat,Netral,menatap bnget bsa di ajak curhat,menatap bnget bsa ajak curhat
Pengguna Google,5,2026-08-16 22:09:46,makasi minnnn,Netral,makasi minnnn,makasi minnnn
Pengguna Google,5,2026-08-16 22:08:08,bagus juga kayak vibes nya itu beatiee,Positif,bagus juga kayak vibes nya itu beatiee,bagus kayak vibes nya beatiee
Pengguna Google,5,2026-08-16 22:00:03,bgus apliksi yg sangt mnbtu,Netral,bgus apliksi yg sangt mnbtu,bgus apliksi yg sangt mnbtu
Pengguna Google,1,2026-08-16 21:46:09,Aplikasi yang baik Membantu saya mengerjakan tugas dan mendapat Nilai anjlok aplikasi ini sangat tidak membantu jangan lupa tidak didownload ya guys,Positif,aplikasi yang baik membantu saya mengerjakan tugas dan mendapat nilai anjlok aplikasi ini sangat tidak membantu jangan lupa tidak didownload ya guys,aplikasi membantu tugas nilai anjlok aplikasi membantu lupa didownload ya guys
Pengguna Google,2,2026-08-16 21:18:36,kenapa fitur bot ai di hapus padahal cocok buat ngobrol atau nemenin kita saat kesepian semoga fitur itu kembali,Netral,kenapa fitur bot ai di hapus padahal cocok buat ngobrol atau nemenin kita saat kesepian semoga fitur itu kembali,fitur bot ai hapus cocok ngobrol nemenin kesepian semoga fitur
Pengguna Google,1,2026-08-16 20:51:05,tidak seperti kemaren sekarang terlalu banyak batasan,Netral,tidak seperti kemaren sekarang terlalu banyak batasan,kemaren batasan
Pengguna Google,5,2026-08-16 19:56:52,meskipun ai ini gk terlalu pintar tapi ai ini memiliki teka teki dan kesimpulan dan saling memahami dari satu ke satu yang bisa membuat banyak orang berpendapat yang sama seperti aku,Netral,meskipun ai ini gk terlalu pintar tapi ai ini memiliki teka teki dan kesimpulan dan saling memahami dari satu ke satu yang bisa membuat banyak orang berpendapat yang sama seperti aku,ai gk pintar ai memiliki teka teki kesimpulan memahami orang berpendapat
Pengguna Google,5,2026-08-16 19:51:05,bagus untuk pembelajaran asisten manajemen,Positif,bagus untuk pembelajaran asisten manajemen,bagus pembelajaran asisten manajemen
Pengguna Google,5,2026-08-16 19:23:15,Sangat Bagus,Positif,sangat bagus,bagus
Pengguna Google,5,2026-08-16 19:04:25,sungguh cerdas,Netral,sungguh cerdas,sungguh cerdas
Pengguna Google,5,2026-08-16 18:56:52,multi guna,Netral,multi guna,multi
Pengguna Google,5,2026-08-16 18:55:31,sangat membantu dan memberikan manfaat juga makasih,Positif,sangat membantu dan memberikan manfaat juga makasih,membantu manfaat makasih
Pengguna Google,5,2026-08-16 18:33:08,semoga lebih berkualitas lg,Netral,semoga lebih berkualitas lg,semoga berkualitas lg
Pengguna Google,5,2026-08-16 18:28:15,bagus sih tapi ya lumayan lah,Positif,bagus sih tapi ya lumayan lah,bagus sih ya lumayan
Pengguna Google,5,2026-08-16 18:19:40,jos mantap,Positif,jos mantap,jos mantap
Pengguna Google,1,2026-08-16 18:11:30,sama kayak chatgpt andai aja ada yang bisa gak lupa gak salah kenapa sih semua ai itu gak pernah ngerti dan membuat ku gak suka lama kama aku malahan kecewa dan aku gak suka gak gak dan aku lebih memilih mikirin edit di pikiran kenapa sih,Negatif,sama kayak chatgpt andai aja ada yang bisa gak lupa gak salah kenapa sih semua ai itu gak pernah ngerti dan membuat ku gak suka lama kama aku malahan kecewa dan aku gak suka gak gak dan aku lebih memilih mikirin edit di pikiran kenapa sih,kayak chatgpt andai aja gak lupa gak salah sih ai gak ngerti ku gak suka kama kecewa gak suka gak gak memilih mikirin edit pikiran sih
Pengguna Google,5,2026-08-16 18:06:49,gila keren ai nya sangat cepat,Positif,gila keren ai nya sangat cepat,gila keren ai nya cepat
Pengguna Google,1,2026-08-16 18:05:41,apli anjitrd,Netral,apli anjitrd,apli anjitrd
Pengguna Google,5,2026-08-16 17:54:24,keren dan mantap deh aplikasi Dola ini dan mudah cara mengoprasikan nya,Positif,keren dan mantap deh aplikasi dola ini dan mudah cara mengoprasikan nya,keren mantap deh aplikasi dola mudah mengoprasikan nya
Pengguna Google,5,2026-08-16 17:30:02,Konsultasi Hematbanyak manfaat dan sangat membantu terimakasih,Positif,konsultasi hematbanyak manfaat dan sangat membantu terimakasih,konsultasi hematbanyak manfaat membantu terimakasih
Pengguna Google,5,2026-08-16 17:27:23,aku sangat suka aplikasi ini buat aku bisa belajar banyak dengan mudah dan juga mengedit foto,Positif,aku sangat suka aplikasi ini buat aku bisa belajar banyak dengan mudah dan juga mengedit foto,suka aplikasi belajar mudah mengedit foto
Pengguna Google,5,2026-08-16 17:26:32,karna ini saya merasa nyaman jika ada masakah,Positif,karna ini saya merasa nyaman jika ada masakah,karna nyaman masakah
Pengguna Google,5,2026-08-16 17:25:09,saya sangat suka skli dengan Dola semua permasalahan saya selalu teratasi klau curhat sama dia,Positif,saya sangat suka skli dengan dola semua permasalahan saya selalu teratasi klau curhat sama dia,suka skli dola permasalahan teratasi klau curhat
Pengguna Google,5,2026-08-16 17:15:42,bagus polll editannya rapiii ga pernah gagall pake dola,Positif,bagus polll editannya rapiii ga pernah gagall pake dola,bagus polll editannya rapiii ga gagall pake dola
Pengguna Google,5,2026-08-16 17:12:58,dola yg teridola saya suka,Positif,dola yg teridola saya suka,dola yg teridola suka
Pengguna Google,5,2026-08-16 17:01:37,dola benar gratis tidak mempunyai fitur berbayar terimakasih dola,Negatif,dola benar gratis tidak mempunyai fitur berbayar terimakasih dola,dola gratis fitur berbayar terimakasih dola
Pengguna Google,5,2026-08-16 17:00:57,sangat membantu dan terimakasih,Positif,sangat membantu dan terimakasih,membantu terimakasih
Pengguna Google,5,2026-08-16 16:52:52,dola aku suka sama kamu dola baik kali kau biasa nya bisa bantu kerjain pr sekolah ku lah,Positif,dola aku suka sama kamu dola baik kali kau biasa nya bisa bantu kerjain pr sekolah ku lah,dola suka dola kali kau nya bantu kerjain pr sekolah ku
Pengguna Google,5,2026-08-16 16:52:45,woww,Netral,woww,woww
Pengguna Google,5,2026-08-16 16:38:28,terimaksih adanya dola bisa membantu saya bekerja,Positif,terimaksih adanya dola bisa membantu saya bekerja,terimaksih dola membantu
